id,age,marital,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,job,education
31838,27,single,no,2614,no,no,cellular,8,apr,143,2,-1,0,unknown,yes,student,secondary
31846,24,single,no,745,yes,no,telephone,8,apr,93,2,-1,0,unknown,no,student,secondary
31871,26,single,no,766,no,no,cellular,9,apr,125,6,-1,0,unknown,no,student,secondary
31921,20,single,no,1819,no,no,cellular,9,apr,245,3,-1,0,unknown,yes,student,secondary
32031,25,single,no,1765,yes,no,telephone,14,apr,111,3,326,2,failure,no,student,secondary
32039,22,single,no,107,no,no,cellular,14,apr,125,1,-1,0,unknown,yes,student,secondary
32170,19,single,no,626,no,no,telephone,15,apr,117,1,-1,0,unknown,no,student,secondary
32299,24,married,no,146,no,no,cellular,16,apr,176,1,-1,0,unknown,no,student,secondary
32356,20,single,no,1681,no,no,telephone,16,apr,130,1,-1,0,unknown,no,student,secondary
32413,20,single,no,4137,yes,no,telephone,16,apr,55,2,-1,0,unknown,no,student,secondary
32464,28,single,no,844,no,no,cellular,16,apr,551,2,-1,0,unknown,yes,student,tertiary
32526,25,single,no,1790,no,no,cellular,17,apr,224,1,322,3,failure,no,student,secondary
32530,28,single,no,378,yes,no,cellular,17,apr,346,1,-1,0,unknown,no,student,secondary
32596,24,single,no,372,yes,no,cellular,17,apr,143,1,-1,0,unknown,no,student,secondary
32623,32,single,no,329,yes,no,cellular,17,apr,237,1,-1,0,unknown,no,student,secondary
33081,22,single,no,3982,no,no,cellular,20,apr,206,1,-1,0,unknown,yes,student,secondary
33126,22,single,no,466,yes,no,cellular,20,apr,269,1,-1,0,unknown,no,student,secondary
33171,27,single,no,2784,yes,no,telephone,20,apr,153,1,328,1,failure,no,student,secondary
33333,20,single,no,330,no,no,cellular,20,apr,159,2,-1,0,unknown,no,student,secondary
33395,28,single,no,39,yes,no,cellular,20,apr,149,1,-1,0,unknown,no,student,secondary
33410,25,single,no,538,yes,no,cellular,20,apr,226,1,-1,0,unknown,no,student,tertiary
33431,28,single,no,0,no,no,cellular,20,apr,185,1,-1,0,unknown,yes,student,secondary
33433,27,single,no,162,no,no,telephone,20,apr,116,1,-1,0,unknown,no,student,secondary
33435,30,single,no,0,no,no,cellular,20,apr,111,1,-1,0,unknown,no,student,secondary
33447,25,single,no,319,yes,no,cellular,20,apr,48,3,-1,0,unknown,no,student,secondary
33504,21,single,no,3472,no,no,cellular,20,apr,66,3,-1,0,unknown,no,student,primary
33614,39,single,no,1107,yes,no,telephone,20,apr,407,4,-1,0,unknown,no,student,tertiary
33672,26,single,no,5169,yes,no,cellular,20,apr,639,2,-1,0,unknown,no,student,tertiary
33689,24,single,no,597,yes,no,cellular,20,apr,943,3,-1,0,unknown,yes,student,secondary
33694,26,single,no,10086,no,no,cellular,21,apr,110,2,-1,0,unknown,yes,student,tertiary
33714,26,single,no,1134,no,no,cellular,21,apr,464,4,-1,0,unknown,yes,student,tertiary
33727,30,single,no,1527,no,no,telephone,22,apr,94,7,-1,0,unknown,no,student,primary
33736,36,single,no,17,no,no,cellular,22,apr,621,1,-1,0,unknown,yes,student,secondary
33761,25,single,no,8,no,no,cellular,22,apr,107,2,-1,0,unknown,yes,student,secondary
33775,19,single,no,1247,no,no,cellular,23,apr,94,1,-1,0,unknown,no,student,primary
33790,19,single,no,96,no,no,cellular,23,apr,106,3,-1,0,unknown,no,student,secondary
33815,23,single,no,577,no,no,cellular,27,apr,44,3,-1,0,unknown,no,student,tertiary
33818,30,single,no,5836,no,no,cellular,27,apr,165,2,-1,0,unknown,no,student,secondary
33821,24,single,no,3415,no,no,cellular,27,apr,97,1,-1,0,unknown,yes,student,tertiary
33883,29,single,no,78,no,no,cellular,30,apr,239,1,-1,0,unknown,yes,student,secondary
33896,26,single,no,19,no,no,telephone,30,apr,268,1,-1,0,unknown,no,student,secondary
33901,34,married,no,1387,no,no,cellular,30,apr,121,1,-1,0,unknown,no,student,secondary
33907,27,single,no,1390,no,no,cellular,30,apr,152,1,-1,0,unknown,no,student,tertiary
33908,21,single,no,224,no,no,cellular,30,apr,871,1,-1,0,unknown,yes,student,secondary
33909,23,single,no,0,no,no,cellular,30,apr,297,1,83,6,success,yes,student,secondary
33911,26,single,no,480,no,no,cellular,30,apr,104,1,-1,0,unknown,no,student,secondary
33924,33,single,no,5969,no,no,cellular,30,apr,110,1,83,7,failure,no,student,secondary
33944,29,single,no,314,no,no,cellular,30,apr,465,1,-1,0,unknown,yes,student,secondary
33972,28,single,no,20,no,no,telephone,30,apr,455,2,-1,0,unknown,no,student,secondary
34027,20,single,no,502,no,no,cellular,30,apr,261,1,-1,0,unknown,yes,student,secondary
34053,26,single,no,2,no,no,cellular,30,apr,120,2,-1,0,unknown,no,student,tertiary
34063,24,single,no,474,no,no,cellular,30,apr,551,1,-1,0,unknown,yes,student,primary
34067,33,single,no,1170,no,no,cellular,30,apr,352,1,-1,0,unknown,yes,student,secondary
34085,25,single,no,2354,no,no,cellular,30,apr,149,1,84,7,success,no,student,secondary
34088,28,single,no,3054,no,no,cellular,30,apr,384,1,80,6,other,yes,student,tertiary
34090,25,single,no,1608,no,no,cellular,30,apr,664,2,-1,0,unknown,yes,student,secondary
34105,26,single,no,2503,no,no,cellular,30,apr,121,1,63,2,failure,no,student,secondary
34121,30,single,no,25,no,no,telephone,30,apr,44,1,-1,0,unknown,no,student,secondary
34133,34,single,no,1281,no,no,cellular,30,apr,109,1,-1,0,unknown,no,student,secondary
34170,24,single,no,382,no,no,cellular,30,apr,567,2,-1,0,unknown,yes,student,secondary
34178,24,single,no,160,no,no,cellular,4,may,109,2,-1,0,unknown,no,student,secondary
34181,31,single,no,0,no,no,cellular,4,may,47,2,-1,0,unknown,no,student,tertiary
34186,29,single,no,1854,no,no,telephone,4,may,390,3,-1,0,unknown,no,student,secondary
34190,27,single,no,1444,no,no,cellular,4,may,130,1,91,2,failure,no,student,secondary
34205,20,married,no,292,no,no,cellular,4,may,45,1,-1,0,unknown,no,student,secondary
34209,25,single,no,253,no,no,cellular,4,may,597,1,-1,0,unknown,yes,student,tertiary
34220,24,single,no,0,no,no,cellular,4,may,90,2,-1,0,unknown,no,student,secondary
34239,32,single,no,214,no,no,cellular,4,may,117,1,-1,0,unknown,no,student,tertiary
34247,32,single,no,1138,no,no,cellular,4,may,214,3,83,3,success,yes,student,tertiary
34251,28,single,no,891,no,no,telephone,4,may,34,6,-1,0,unknown,no,student,secondary
34267,22,single,no,1925,no,no,cellular,4,may,180,1,-1,0,unknown,no,student,secondary
34272,25,single,no,41,yes,no,telephone,4,may,101,2,-1,0,unknown,no,student,secondary
34282,19,single,no,5368,no,no,cellular,4,may,77,6,-1,0,unknown,no,student,secondary
34289,19,single,no,0,no,no,cellular,4,may,72,4,-1,0,unknown,no,student,primary
34327,23,single,no,82,no,no,cellular,4,may,289,4,-1,0,unknown,no,student,tertiary
34350,24,single,no,782,no,no,cellular,4,may,12,7,91,1,other,no,student,secondary
34353,37,single,no,444,no,no,cellular,4,may,1063,5,-1,0,unknown,yes,student,secondary
34362,24,single,no,387,no,no,telephone,4,may,340,8,-1,0,unknown,yes,student,secondary
34366,25,single,no,203,no,no,cellular,4,may,108,1,-1,0,unknown,no,student,secondary
34377,25,married,no,4923,yes,yes,cellular,4,may,78,4,74,14,failure,no,student,tertiary
34386,23,single,no,0,no,no,telephone,4,may,526,1,-1,0,unknown,no,student,secondary
34393,31,married,no,200,yes,no,cellular,4,may,362,5,-1,0,unknown,no,student,secondary
34395,20,single,no,130,no,no,telephone,4,may,75,3,-1,0,unknown,no,student,secondary
34427,32,single,no,290,yes,no,cellular,5,may,18,6,-1,0,unknown,no,student,tertiary
34476,35,single,no,188,yes,no,cellular,5,may,863,1,78,8,success,yes,student,secondary
34510,26,single,no,2572,yes,no,cellular,5,may,620,1,-1,0,unknown,no,student,secondary
34511,22,single,no,562,yes,no,cellular,5,may,147,1,-1,0,unknown,no,student,secondary
34533,24,single,no,547,no,no,telephone,5,may,60,1,-1,0,unknown,no,student,secondary
34645,25,single,no,293,yes,no,telephone,5,may,170,2,-1,0,unknown,no,student,secondary
34672,25,single,no,703,no,no,cellular,5,may,1100,3,-1,0,unknown,no,student,secondary
34676,19,single,no,291,no,no,telephone,5,may,291,5,-1,0,unknown,no,student,secondary
34832,28,single,no,471,yes,no,cellular,6,may,209,1,-1,0,unknown,no,student,tertiary
34850,31,single,no,2882,yes,no,cellular,6,may,158,2,-1,0,unknown,no,student,secondary
34865,25,single,no,505,yes,no,cellular,6,may,37,1,-1,0,unknown,no,student,tertiary
34957,22,single,no,310,yes,no,cellular,6,may,903,2,355,1,other,no,student,secondary
35023,23,single,no,834,yes,no,cellular,6,may,283,3,-1,0,unknown,no,student,secondary
35042,27,single,no,3096,yes,no,telephone,6,may,62,4,357,1,failure,no,student,secondary
35095,26,single,no,47,yes,no,cellular,6,may,273,4,-1,0,unknown,no,student,secondary
35103,20,single,no,602,yes,no,cellular,6,may,373,4,-1,0,unknown,no,student,secondary
35129,25,single,no,115,no,no,cellular,6,may,796,2,-1,0,unknown,no,student,secondary
35144,26,single,no,502,yes,no,telephone,7,may,82,1,-1,0,unknown,no,student,secondary
35146,26,single,no,1209,yes,no,cellular,7,may,57,4,-1,0,unknown,no,student,secondary
35302,25,single,no,520,yes,no,cellular,7,may,236,1,-1,0,unknown,no,student,secondary
35370,27,single,no,37,yes,no,cellular,7,may,125,1,364,1,failure,no,student,tertiary
35443,25,single,no,0,yes,no,cellular,7,may,178,1,-1,0,unknown,no,student,tertiary
35477,27,single,no,8366,no,no,cellular,7,may,458,2,349,1,other,no,student,secondary
35591,26,single,no,279,no,no,cellular,7,may,239,3,-1,0,unknown,no,student,secondary
35593,22,single,no,252,yes,no,cellular,7,may,206,3,-1,0,unknown,no,student,secondary
35805,28,single,no,231,yes,no,cellular,8,may,55,1,-1,0,unknown,no,student,secondary
35913,31,single,no,25,yes,no,cellular,8,may,85,2,368,2,failure,no,student,tertiary
35966,35,married,no,387,yes,no,cellular,8,may,1024,3,347,3,failure,yes,student,tertiary
36109,35,single,no,873,yes,no,cellular,11,may,197,1,277,2,failure,no,student,tertiary
36110,30,single,no,948,yes,no,cellular,11,may,150,1,370,2,failure,no,student,secondary
36175,31,married,no,0,no,no,cellular,11,may,247,2,367,4,other,no,student,tertiary
36176,23,single,no,2412,yes,no,cellular,11,may,239,5,367,2,failure,no,student,secondary
36286,21,single,no,398,yes,no,cellular,11,may,295,3,-1,0,unknown,no,student,secondary
36420,25,single,no,373,yes,no,cellular,11,may,819,2,-1,0,unknown,yes,student,primary
36473,26,single,no,249,yes,no,cellular,11,may,445,2,371,1,other,no,student,tertiary
36524,26,single,no,2182,yes,no,cellular,12,may,42,1,292,1,other,no,student,tertiary
36700,22,single,no,246,yes,no,telephone,12,may,25,1,-1,0,unknown,no,student,secondary
36816,24,single,no,603,yes,no,cellular,12,may,157,5,-1,0,unknown,no,student,tertiary
36834,29,single,no,3872,yes,no,cellular,12,may,453,2,-1,0,unknown,no,student,secondary
36839,28,single,no,197,yes,no,cellular,12,may,32,1,-1,0,unknown,no,student,secondary
36867,32,single,no,61,yes,no,cellular,12,may,130,3,-1,0,unknown,no,student,tertiary
36883,25,single,no,1116,yes,no,cellular,12,may,85,2,71,3,failure,no,student,secondary
36897,31,single,no,241,yes,no,cellular,12,may,211,5,-1,0,unknown,no,student,secondary
36932,25,single,no,14657,yes,no,cellular,12,may,194,3,-1,0,unknown,no,student,secondary
36997,29,single,no,154,yes,no,cellular,13,may,20,6,358,9,failure,no,student,secondary
37012,22,single,no,241,yes,no,cellular,13,may,200,1,-1,0,unknown,no,student,secondary
37145,24,single,no,493,yes,no,cellular,13,may,85,4,358,1,other,no,student,secondary
37180,27,single,no,268,yes,no,cellular,13,may,528,1,358,2,failure,no,student,secondary
37350,30,single,no,228,yes,no,cellular,13,may,314,2,-1,0,unknown,yes,student,tertiary
37536,27,single,no,89,yes,no,cellular,14,may,68,3,-1,0,unknown,no,student,secondary
37628,28,single,no,170,no,no,telephone,14,may,16,5,-1,0,unknown,no,student,tertiary
37638,30,single,no,31,yes,no,cellular,14,may,23,1,-1,0,unknown,no,student,tertiary
37722,25,single,no,963,yes,no,telephone,14,may,230,4,301,1,failure,no,student,secondary
37764,28,married,no,704,yes,yes,cellular,14,may,171,3,-1,0,unknown,no,student,secondary
37813,35,divorced,no,2755,yes,no,cellular,14,may,177,2,345,3,other,no,student,primary
37850,25,single,no,938,yes,no,cellular,14,may,36,1,352,1,other,no,student,tertiary
37934,26,single,no,114,yes,no,cellular,14,may,226,2,-1,0,unknown,no,student,primary
37950,28,single,no,1377,yes,no,cellular,14,may,688,2,-1,0,unknown,yes,student,secondary
38065,31,single,no,2030,yes,no,cellular,14,may,168,2,351,2,failure,no,student,tertiary
38089,32,married,no,744,yes,no,cellular,14,may,506,2,352,1,other,no,student,tertiary
38115,28,single,no,293,no,no,cellular,15,may,194,3,-1,0,unknown,no,student,secondary
38250,28,single,no,221,yes,no,cellular,15,may,176,1,-1,0,unknown,no,student,tertiary
38285,26,single,no,641,yes,no,cellular,15,may,55,1,368,1,failure,no,student,tertiary
38321,24,single,no,2,no,no,cellular,15,may,48,1,-1,0,unknown,no,student,secondary
38340,25,single,no,1433,yes,no,cellular,15,may,520,1,-1,0,unknown,no,student,tertiary
38366,22,single,no,2589,yes,no,cellular,15,may,239,1,352,1,other,no,student,secondary
38379,28,single,no,22,yes,no,cellular,15,may,536,2,-1,0,unknown,yes,student,tertiary
38398,31,married,no,147,yes,no,cellular,15,may,456,1,-1,0,unknown,no,student,secondary
38411,29,single,no,80,yes,no,cellular,15,may,15,5,361,1,failure,no,student,tertiary
38420,28,single,no,217,yes,no,cellular,15,may,238,2,372,1,failure,no,student,secondary
38424,26,single,no,2138,yes,no,cellular,15,may,18,8,371,1,other,no,student,secondary
38446,21,single,no,126,yes,no,telephone,15,may,52,1,-1,0,unknown,no,student,secondary
38461,23,single,no,556,yes,no,cellular,15,may,170,2,-1,0,unknown,no,student,secondary
38464,26,single,no,864,yes,no,cellular,15,may,659,1,-1,0,unknown,yes,student,secondary
38481,22,single,no,4038,yes,no,cellular,15,may,1380,1,-1,0,unknown,no,student,secondary
38507,25,single,no,1919,yes,no,cellular,15,may,264,1,351,4,failure,no,student,secondary
38541,29,single,no,949,yes,no,cellular,15,may,109,2,352,1,success,no,student,secondary
38601,36,single,no,3551,yes,no,telephone,15,may,134,9,-1,0,unknown,no,student,secondary
38661,26,single,no,372,yes,no,cellular,15,may,34,11,374,2,other,no,student,secondary
38699,26,single,no,177,yes,no,cellular,15,may,58,3,-1,0,unknown,no,student,primary
38715,28,married,no,327,yes,no,cellular,15,may,104,3,-1,0,unknown,no,student,tertiary
38718,27,single,no,4869,yes,no,cellular,15,may,258,2,343,4,other,no,student,tertiary
38817,23,married,yes,-230,yes,no,cellular,18,may,259,2,-1,0,unknown,no,student,tertiary
38830,28,single,no,404,yes,no,cellular,18,may,33,2,367,4,other,no,student,secondary
38882,26,single,no,251,yes,no,cellular,18,may,12,5,-1,0,unknown,no,student,tertiary
38894,23,single,no,1029,yes,no,cellular,18,may,68,1,-1,0,unknown,no,student,secondary
39013,22,single,no,330,yes,no,cellular,18,may,105,1,-1,0,unknown,no,student,secondary
39116,21,single,no,2764,yes,no,cellular,18,may,78,2,354,2,failure,no,student,tertiary
39120,28,single,no,385,yes,no,telephone,18,may,203,5,-1,0,unknown,no,student,tertiary
39172,23,single,no,234,yes,no,cellular,18,may,33,5,354,7,other,no,student,secondary
39224,23,single,no,2530,yes,no,cellular,18,may,194,3,364,3,other,no,student,secondary
39230,22,single,no,110,yes,no,cellular,18,may,237,2,-1,0,unknown,no,student,primary
39331,24,single,no,508,yes,no,telephone,18,may,12,3,374,1,other,no,student,secondary
39358,27,single,no,568,yes,no,cellular,18,may,28,6,-1,0,unknown,no,student,secondary
39371,27,single,no,1925,no,no,cellular,22,may,190,1,-1,0,unknown,no,student,secondary
39400,28,single,no,5916,no,no,cellular,22,may,259,1,63,5,failure,no,student,secondary
39406,33,single,no,86,no,no,cellular,22,may,136,1,-1,0,unknown,no,student,secondary
39413,26,single,no,620,no,no,cellular,22,may,223,1,94,1,success,yes,student,secondary
39418,27,single,no,3733,yes,no,cellular,22,may,198,1,98,6,success,yes,student,tertiary
39437,21,single,no,1596,no,no,cellular,25,may,101,2,-1,0,unknown,no,student,primary
39450,27,single,no,118,no,no,cellular,25,may,112,1,-1,0,unknown,no,student,tertiary
39460,26,single,no,689,no,no,cellular,25,may,678,2,-1,0,unknown,yes,student,secondary
39465,26,single,no,5169,yes,no,cellular,25,may,397,1,35,2,failure,yes,student,tertiary
39466,26,single,no,5741,no,no,cellular,25,may,327,1,-1,0,unknown,no,student,tertiary
39467,20,single,no,162,no,no,cellular,25,may,106,2,-1,0,unknown,no,student,secondary
39498,28,married,no,803,yes,no,cellular,25,may,324,1,-1,0,unknown,no,student,tertiary
39525,27,single,no,253,no,no,cellular,25,may,242,2,-1,0,unknown,yes,student,secondary
39536,24,single,no,23878,no,no,cellular,26,may,133,1,97,1,success,yes,student,secondary
39551,26,single,no,8015,no,no,cellular,26,may,109,1,-1,0,unknown,no,student,secondary
39552,25,single,no,715,no,no,cellular,26,may,217,1,-1,0,unknown,no,student,secondary
39577,25,single,no,241,no,no,cellular,26,may,351,1,-1,0,unknown,no,student,tertiary
39593,24,married,no,146,no,no,cellular,26,may,147,1,40,1,failure,no,student,secondary
39606,25,single,no,326,no,no,cellular,26,may,390,1,-1,0,unknown,yes,student,tertiary
39610,26,single,no,100,no,no,cellular,26,may,445,1,-1,0,unknown,yes,student,secondary
39630,25,single,no,304,no,no,cellular,26,may,226,2,-1,0,unknown,yes,student,secondary
39631,26,single,no,39,no,no,cellular,26,may,396,3,-1,0,unknown,yes,student,tertiary
39639,25,single,no,3,no,no,cellular,26,may,170,1,-1,0,unknown,yes,student,secondary
39643,26,single,no,255,no,no,cellular,26,may,264,2,-1,0,unknown,no,student,tertiary
39645,29,single,no,795,no,no,cellular,26,may,258,1,-1,0,unknown,no,student,tertiary
39672,27,single,no,274,no,no,cellular,27,may,283,1,-1,0,unknown,no,student,secondary
39689,25,single,no,92,no,no,cellular,27,may,297,1,-1,0,unknown,no,student,secondary
39696,26,single,no,0,no,no,cellular,27,may,107,2,-1,0,unknown,no,student,secondary
39712,26,single,no,13107,yes,no,cellular,27,may,112,2,-1,0,unknown,no,student,tertiary
39718,25,single,no,277,no,no,cellular,27,may,311,2,-1,0,unknown,yes,student,secondary
39729,23,single,no,565,no,no,cellular,28,may,162,7,-1,0,unknown,no,student,secondary
39740,24,single,no,501,no,no,cellular,28,may,121,6,-1,0,unknown,no,student,secondary
39773,24,single,no,839,no,no,cellular,1,jun,65,1,-1,0,unknown,no,student,secondary
39782,25,single,no,1116,yes,no,cellular,1,jun,119,1,20,5,failure,no,student,secondary
39822,34,single,no,1011,no,no,cellular,1,jun,253,1,-1,0,unknown,yes,student,secondary
39858,30,single,no,1555,no,no,cellular,2,jun,115,1,-1,0,unknown,no,student,secondary
39907,30,single,no,3094,no,no,cellular,2,jun,116,2,-1,0,unknown,no,student,tertiary
39909,31,single,no,64,no,no,cellular,2,jun,261,2,-1,0,unknown,yes,student,tertiary
39915,24,single,no,228,no,no,cellular,2,jun,154,1,-1,0,unknown,no,student,secondary
39950,27,single,no,121,no,no,cellular,2,jun,145,2,-1,0,unknown,no,student,secondary
39957,30,single,no,155,no,no,cellular,3,jun,206,3,-1,0,unknown,no,student,secondary
39958,40,single,no,595,yes,no,cellular,3,jun,406,2,-1,0,unknown,yes,student,secondary
39982,31,single,no,216,no,no,cellular,3,jun,138,1,-1,0,unknown,no,student,secondary
39983,25,single,no,1189,no,no,cellular,3,jun,165,1,-1,0,unknown,yes,student,tertiary
40046,22,single,no,4132,no,no,telephone,3,jun,34,2,-1,0,unknown,no,student,secondary
40066,29,single,no,1779,no,no,cellular,4,jun,400,1,-1,0,unknown,yes,student,secondary
40068,26,single,no,132,no,no,cellular,4,jun,217,1,-1,0,unknown,yes,student,secondary
40091,22,single,no,64,no,no,cellular,4,jun,112,1,-1,0,unknown,no,student,secondary
40095,24,single,no,1957,no,no,cellular,4,jun,113,1,-1,0,unknown,no,student,secondary
40102,27,single,no,538,no,no,cellular,4,jun,124,2,-1,0,unknown,yes,student,secondary
